frame_id,steering_angle,public
1479425503193521390,-0.0530541517684,1
1479425503243472403,-0.0741244053169,1
1479425503293469382,-0.0969300113663,1
1479425503343450042,-0.123216438414,1
1479425503393465567,-0.15471282311,0
1479425503443495880,-0.185965280632,1
1479425503493463376,-0.215427899666,0
1479425503543495783,-0.237723292802,1
1479425503593493939,-0.250793597924,0
1479425503643464163,-0.256667152064,1
1479425503693471617,-0.25830873847,1
1479425503743472079,-0.256472246117,1
1479425503793576126,-0.254818081856,1
1479425503843477810,-0.254818081856,0
1479425503893566070,-0.254818081856,1
1479425503943601323,-0.254818081856,1
1479425503993682970,-0.257490414781,1
1479425504043577244,-0.267131829322,1
1479425504093580095,-0.277601694936,0
1479425504143588834,-0.289808686559,0
1479425504193582094,-0.302073486053,0
1479425504243614758,-0.31599248518,1
1479425504293446898,-0.332505324794,0
1479425504343633106,-0.347367699533,1
1479425504393656555,-0.360401129748,1
1479425504443634981,-0.370014403758,1
1479425504493604126,-0.373500466347,1
1479425504543788742,-0.370011824046,0
1479425504593708039,-0.361310466876,0
1479425504643676442,-0.34745045601,0
1479425504693699716,-0.326554065536,0
1479425504743700925,-0.302175886973,1
1479425504793667815,-0.283662651648,0
1479425504843747917,-0.279252678156,0
1479425504893659745,-0.285167398868,0
1479425504943707162,-0.298252752679,1
1479425504993711060,-0.315604045507,0
1479425505043719412,-0.327511153466,1
1479425505093754393,-0.335880560805,1
1479425505143783201,-0.336848556995,1
1479425505193774128,-0.336848556995,0
1479425505243732915,-0.336848556995,1
1479425505293791774,-0.337604406338,1
1479425505343786738,-0.338593870401,1
1479425505393844069,-0.333600864699,1
1479425505443808045,-0.323281421331,0
1479425505493778141,-0.31021873603,1
1479425505543802008,-0.293804525558,0
1479425505593836207,-0.284800765763,0
1479425505643791307,-0.281159268296,1
1479425505693850237,-0.28274333477,1
1479425505743861502,-0.284488677979,0
1479425505793877378,-0.28274333477,0
1479425505843834534,-0.279252678156,0
1479425505893868864,-0.271589494652,0
1479425505943854890,-0.260860978134,0
1479425505993817337,-0.246935769353,1
1479425506043932577,-0.234294744432,0
1479425506094003680,-0.223821655,1
1479425506143904413,-0.216871275472,1
1479425506193823670,-0.218166157603,0
1479425506243886130,-0.221413538729,1
1479425506293995734,-0.222288773033,0
1479425506344115945,-0.223402142525,0
1479425506394035143,-0.216920753283,0
1479425506443985878,-0.200285098881,0
1479425506494008154,-0.178497256022,1
1479425506544097778,-0.156415541224,0
1479425506594004740,-0.130854215758,1
1479425506644052165,-0.10935976032,0
1479425506694020044,-0.0971626262389,1
1479425506743997044,-0.0959931090474,0
1479425506794044997,-0.0982987056939,1
1479425506844036603,-0.102655521131,0
1479425506894065640,-0.107010631202,0
1479425506944034175,-0.109624351222,1
1479425506994141684,-0.113982524257,1
1479425507044125949,-0.120089251112,0
1479425507094099864,-0.128979963724,0
1479425507144115839,-0.142056439691,1
1479425507194126980,-0.153383671318,0
1479425507244150218,-0.163332785275,1
1479425507294133319,-0.169796542895,0
1479425507344094168,-0.172787591815,0
1479425507394213235,-0.176768020413,1
1479425507444218669,-0.181124225398,0
1479425507494319077,-0.18597500981,0
1479425507544173435,-0.197328842538,0
1479425507594210936,-0.213026106143,0
1479425507644241617,-0.230464216045,0
1479425507694214918,-0.237364783883,0
1479425507744166667,-0.234749008828,0
1479425507794249045,-0.219487185049,0
1479425507844199990,-0.19783105767,0
1479425507894306288,-0.176364995159,0
1479425507944252759,-0.161532558772,0
1479425507994222748,-0.160570293665,0
1479425508044344060,-0.166616163637,0
1479425508094306324,-0.175676259853,0
1479425508144252721,-0.184496542343,0
1479425508194324860,-0.186750233173,1
1479425508244288432,-0.183769138147,0
1479425508294379650,-0.181514248252,1
1479425508344412031,-0.182754631247,1
1479425508394434830,-0.187468746794,1
1479425508444283094,-0.197348895925,0
1479425508494404158,-0.20629007508,0
1479425508544419820,-0.210646037665,0
1479425508594368923,-0.212930172682,0
1479425508644379140,-0.215304738948,1
1479425508694441560,-0.220218198474,0
1479425508744525468,-0.223402142525,1
1479425508794406620,-0.225147470832,1
1479425508844382225,-0.226892799139,1
1479425508894431058,-0.226892799139,0
1479425508944370054,-0.226892799139,0
1479425508994415680,-0.225421477236,0
1479425509044401448,-0.229165483844,0
1479425509094452123,-0.236408900549,1
1479425509144459014,-0.246591916243,1
1479425509194503615,-0.255070036069,1
1479425509244523914,-0.261161926877,1
1479425509294493508,-0.267035365105,1
1479425509344527001,-0.268780708313,1
1479425509394485367,-0.2724905517,0
1479425509444582032,-0.278599712263,0
1479425509494509691,-0.288389530964,1
1479425509544617554,-0.297786672276,0
1479425509594569041,-0.305432617664,0
1479425509644567991,-0.307177960873,1
1479425509694622934,-0.307177960873,1
1479425509744545074,-0.306143621087,0
1479425509794532223,-0.301615069961,0
1479425509844595148,-0.29359591959,0
1479425509894640364,-0.282260515143,0
1479425509944582688,-0.269214852121,0
1479425509994639991,-0.256142997715,0
1479425510044600373,-0.244820889562,1
1479425510094649582,-0.240724307625,1
1479425510144652007,-0.23911011219,0
1479425510194633153,-0.23911011219,1
1479425510244600609,-0.23911011219,1
1479425510294808619,-0.240855440497,1
1479425510344672783,-0.241815694973,1
1479425510394715866,-0.242600768805,0
1479425510445365476,-0.243615176014,1
1479425510494730986,-0.246012543802,0
1479425510544662756,-0.243414646659,1
1479425510594747498,-0.233676257955,0
1479425510644814523,-0.21697166168,0
1479425510694740913,-0.193499827241,0
1479425510744770118,-0.169949840538,0
1479425510794750012,-0.146463925977,0
1479425510844766567,-0.127292701195,1
1479425510894755431,-0.115181471778,0
1479425510944834508,-0.111701071262,0
1479425510994815995,-0.111715905595,1
1479425511044826008,-0.114324480813,0
1479425511094844418,-0.120428900518,0
1479425511144808457,-0.123897418446,1
1479425511194808200,-0.132596916138,0
1479425511244815064,-0.14476569729,0
1479425511294823093,-0.165626692893,0
1479425511344894728,-0.187462062281,0
1479425511394898629,-0.205777721713,1
1479425511444891215,-0.211184844375,1
1479425511494896236,-0.206008585397,1
1479425511544864801,-0.190492698995,0
1479425511594886489,-0.169721324964,0
1479425511644907054,-0.153890597888,0
1479425511694928976,-0.13812683354,1
1479425511744878109,-0.130119882804,0
1479425511794935446,-0.127409040928,1
1479425511844959004,-0.127409040928,0
1479425511894958536,-0.125663712621,0
1479425511945487919,-0.125663712621,0
1479425511994990408,-0.12054881348,0
1479425512045030868,-0.117932233507,1
1479425512095066712,-0.111832578209,1
1479425512144848452,-0.105746774284,1
1479425512194844837,-0.0996442025957,0
1479425512244850158,-0.0928419660567,1
1479425512294845525,-0.0825596206938,1
1479425512344943550,-0.0670237334032,1
1479425512394861538,-0.0496301602338,0
1479425512444921374,-0.0304415039935,1
1479425512494908025,-0.0145775784509,0
1479425512544946358,-0.0015169096713,1
1479425512594940222,0.00830467641596,1
1479425512645007409,0.0211703350197,0
1479425512695141589,0.0292441497923,1
1479425512745250675,0.0338186077034,1
1479425512795177387,0.0349065847695,0
1479425512845240244,0.0366519130766,1
1479425512895205048,0.0349065847695,0
1479425512945251940,0.0349065847695,1
1479425512995186768,0.0349065847695,0
1479425513045211659,0.0355177212832,0
1479425513095228651,0.0381345568194,0
1479425513145267172,0.0413381913111,1
1479425513195230792,0.0451044073091,0
1479425513245358337,0.047718435825,1
1479425513295260317,0.0506145469844,0
1479425513345380300,0.0523598790169,1
1479425513395216792,0.0509215319545,1
1479425513445582165,0.0506145469844,1
1479425513495278060,0.0506145469844,0
1479425513545351566,0.0500596730487,0
1479425513595285572,0.0488692186773,0
1479425513645375363,0.0488692186773,1
1479425513695220962,0.047476035774,0
1479425513745388650,0.0465960442492,1
1479425513795230944,0.0439972263025,1
1479425513845262146,0.0436332300305,0
1479425513895203134,0.0436332300305,1
1479425513945317922,0.0436332300305,1
1479425513995328583,0.0436332300305,1
1479425514045254862,0.0418879017234,0
1479425514095279518,0.0405470871186,1
1479425514145303838,0.0374743206571,0
1479425514195313805,0.0274314926627,0
1479425514245311537,0.0130664880724,1
1479425514295272625,0.00304203911903,0
1479425514345357770,0.00174532923847,0
1479425514395362039,0.00174532923847,1
1479425514445312366,0.00174532923847,0
1479425514495334700,0.00349065847695,1
1479425514545330993,0.00308320614096,0
1479425514595322581,0.00174532923847,0
1479425514645343270,0.00174532923847,1
1479425514695370335,0.00174532923847,1
1479425514745450231,0.00174532923847,0
1479425514795406476,0.000495662983787,0
1479425514845369389,0.0,0
1479425514895436819,0.0,1
1479425514946006229,0.0,0
1479425514995423474,0.0,0
1479425515045485604,0.0,1
1479425515095480427,0.0,1
1479425515145465282,-0.00174532923847,0
1479425515195453430,-0.00174532923847,0
1479425515245518072,-0.00206406250464,0
1479425515295494416,-0.00349065847695,1
1479425515345520206,-0.00349065847695,1
1479425515395502100,-0.00349065847695,0
1479425515445577163,-0.00349065847695,1
1479425515495565334,-0.00523598771542,1
1479425515545531672,-0.00523598771542,0
1479425515595544903,-0.00409398878229,1
1479425515645577335,-0.00349065847695,0
1479425515695531458,-0.00349065847695,0
1479425515745644199,-0.00349065847695,1
1479425515795621998,-0.00349065847695,0
1479425515845622566,-0.00349065847695,0
1479425515895624399,-0.00238779023537,0
1479425515945607313,0.0,0
1479425515995619885,0.00107606043042,1
1479425516045751491,0.00174532923847,0
1479425516095727106,0.00174532923847,0
1479425516145708534,0.00174532923847,0
1479425516195656321,0.00174532923847,0
1479425516245653587,0.00174532923847,1
1479425516295668075,0.00279553393139,0
1479425516345679004,0.0036632631681,0
1479425516395667869,0.00523598771542,1
1479425516446248377,0.00329150139622,1
1479425516495721271,-0.000306364310999,0
1479425516545736792,-0.0071299467242,1
1479425516595750532,-0.0104719754308,0
1479425516645756167,-0.0104719754308,0
1479425516695712659,-0.0104719754308,0
1479425516745738679,-0.00685972956723,1
1479425516795751163,-0.00252271073298,0
1479425516845813990,-0.00174532923847,0
1479425516895844960,-0.0027219045856,1
1479425516945830162,-0.00358222391144,1
1479425516995852363,-0.00523598771542,0
1479425517045786997,-0.00523598771542,1
1479425517095839291,-0.00523598771542,0
1479425517145883715,-0.00523598771542,0
1479425517195817392,-0.00349065847695,0
1479425517245854183,0.0,0
1479425517295849722,0.0,1
1479425517345925350,0.0,1
1479425517395867402,0.0,0
1479425517445941223,0.0,0
1479425517495869723,0.0,1
1479425517545927933,0.0,1
1479425517595933857,0.0,0
1479425517645904222,0.0,0
1479425517695927035,0.0,0
1479425517745932102,0.0,0
1479425517795929864,0.0,1
1479425517846016082,0.0,1
1479425517895952489,0.00174532923847,1
1479425517945994315,0.0,1
1479425517995946341,0.0,0
1479425518045978177,0.0,1
1479425518096055331,0.00174532923847,1
1479425518146081577,0.00174532923847,0
1479425518196060079,0.00174532923847,1
1479425518246029594,0.00174532923847,1
1479425518296052711,0.00174532923847,1
1479425518346009073,0.00174532923847,0
1479425518396032071,0.00174532923847,0
1479425518446032950,0.00174532923847,0
1479425518496042111,0.00174532923847,1
1479425518546087245,0.00174532923847,0
1479425518596115590,0.00249570815753,0
1479425518646134068,0.00685252806079,1
1479425518696180177,0.00872664619237,1
1479425518746130615,0.0120557780456,1
1479425518796210363,0.0139626339078,1
1479425518846129848,0.0139626339078,0
1479425518896212765,0.00903820872965,1
1479425518946161155,0.0020853246782,0
1479425518996173454,0.00104765188191,0
1479425519046215719,0.0,0
1479425519096175113,0.0,0
1479425519146208459,0.0,0
1479425519196176755,-0.00375185665351,1
1479425519246305767,-0.018397701423,1
1479425519296181009,-0.0298915976815,1
1479425519346410173,-0.0412759256663,0
1479425519396263218,-0.045378562063,0
1479425519446200629,-0.043872924051,1
1479425519496250478,-0.0371364873509,0
1479425519546232164,-0.0284322003766,1
1479425519596211236,-0.0203307057179,0
1479425519646244666,-0.0191986225545,0
1479425519696250734,-0.0174532923847,1
1479425519746289904,-0.0174532923847,1
1479425519796268780,-0.0168688723872,1
1479425519846313549,-0.0110447922862,0
1479425519896290952,-0.00465906593448,1
1479425519946311423,0.00144141419284,1
1479425519996306554,0.00349065847695,1
1479425520046335388,0.00349065847695,0
1479425520096306363,0.00174532923847,1
1479425520146410769,0.00174532923847,0
1479425520196339278,0.00120915870054,0
1479425520246419766,0.00140723266685,1
1479425520296428839,0.00174532923847,1
1479425520346368633,0.00174532923847,1
1479425520396369663,0.00174532923847,0
1479425520446434787,0.00174532923847,1
1479425520496397663,0.00523598771542,1
1479425520546399407,0.0069813169539,1
1479425520596437609,0.0069813169539,0
1479425520646449910,0.0069813169539,0
1479425520696475310,0.00872664619237,0
1479425520746462348,0.0100639888498,0
1479425520796460314,0.0131324655158,1
1479425520846491894,0.0293039561041,0
1479425520896526083,0.0554947673156,0
1479425520946569901,0.0846490324459,1
1479425520996482435,0.102085874644,1
1479425521046508545,0.105174266455,0
1479425521096592599,0.095607997252,1
1479425521146578194,0.0695191886068,0
1479425521196546857,0.0420064348845,0
1479425521246570105,0.0258722006769,0
1479425521296564431,0.0153198756915,0
1479425521346533439,0.0122173046693,0
1479425521396617625,0.00872664619237,1
1479425521446557452,0.0057398163898,0
1479425521496593618,-0.000734295491834,0
1479425521546620413,-0.00944928694654,1
1479425521596659375,-0.0160642359392,1
1479425521646609900,-0.0162479582476,0
1479425521696704425,-0.0153704800447,0
1479425521746664196,-0.0139626339078,0
1479425521796612620,-0.0139626339078,0
1479425521846658865,-0.0139626339078,0
1479425521896633230,-0.0160172235397,1
1479425521946659767,-0.0221242881159,0
1479425521996657914,-0.0342866636297,0
1479425522046658012,-0.0506104532384,1
1479425522096664086,-0.0616346134299,1
1479425522146698478,-0.0645771846175,1
1479425522196709012,-0.0643097871984,0
1479425522246730504,-0.0599511945804,0
1479425522296728054,-0.053861374529,0
1479425522346778845,-0.0523598790169,0
1479425522396791648,-0.0506145469844,0
1479425522446760352,-0.0495059915216,0
1479425522496785122,-0.046890363032,1
1479425522546799449,-0.0425318083892,0
1479425522596769751,-0.0418879017234,0
1479425522646799903,-0.0418879017234,1
1479425522696852260,-0.0418879017234,1
1479425522746819490,-0.040822608425,0
1479425522796832706,-0.0401425734162,1
1479425522846917485,-0.039074090146,1
1479425522896839872,-0.0366519130766,0
1479425522946842605,-0.0356104982787,0
1479425522996817154,-0.0330176141782,0
1479425523046868163,-0.0276007028238,0
1479425523096818651,-0.0189077753335,1
1479425523146849309,-0.00741645200174,0
1479425523196828112,0.0021166098397,0
1479425523247019664,0.0117770541096,0
1479425523296947233,0.019327729889,0
1479425523346911434,0.0261799395084,0
1479425523396930504,0.0261799395084,0
1479425523446994860,0.0251916753277,1
1479425523496905046,0.0208459847522,0
1479425523546935140,0.0191986225545,1
1479425523596959177,0.0192892186263,1
1479425523646950361,0.0228291406407,0
1479425523696922554,0.0279970698678,1
1479425523746973788,0.0314159281552,0
1479425523796982853,0.0314159281552,0
1479425523846998140,0.0314159281552,0
1479425523897050353,0.0314159281552,0
1479425523947001910,0.0314159281552,1
1479425523997015819,0.0314159281552,1
1479425524047072149,0.0331612564623,0
1479425524097034939,0.0331612564623,1
1479425524147065019,0.0331612564623,1
1479425524197036926,0.0331612564623,0
1479425524247268634,0.0322700729057,0
1479425524297028239,0.0314159281552,0
1479425524347165961,0.0314159281552,1
1479425524397172351,0.0314159281552,1
1479425524447183779,0.0314159281552,1
1479425524497114750,0.0314159281552,0
1479425524547198046,0.0314159281552,1
1479425524597077765,0.0314159281552,1
1479425524647179311,0.0305904365661,0
1479425524697172288,0.0296705979854,1
1479425524747213253,0.0253664081071,1
1479425524797198967,0.0175896162307,1
1479425524847099141,0.00460933758289,1
1479425524897126058,-0.0084680201528,1
1479425524947268033,-0.0157079640776,1
1479425524997230487,-0.0157079640776,1
1479425525047202151,-0.0106767319841,0
1479425525097198542,-0.00360272525151,0
1479425525147240528,0.00500241263606,1
1479425525197277370,0.0119774186363,0
1479425525247253908,0.0147074332013,1
1479425525297248054,0.0208062292482,1
1479425525347335941,0.0293667039241,1
1479425525397318388,0.0415986178274,0
1479425525447305406,0.0520537724073,0
1479425525497331943,0.0556926952267,0
1479425525547196977,0.0558505356312,0
1479425525597294879,0.0558505356312,0
1479425525647361811,0.0558505356312,0
1479425525697323757,0.0558505356312,0
1479425525747320651,0.0575958639383,0
1479425525797336726,0.0575958639383,1
1479425525847393974,0.060008096607,0
1479425525897351021,0.0610865242779,1
1479425525947334050,0.0610865242779,0
1479425525997388389,0.0610865242779,0
1479425526047376393,0.0610865242779,0
1479425526097406724,0.0610865242779,0
1479425526147399415,0.0610865242779,1
1479425526197466989,0.0610865242779,0
1479425526247446177,0.0658029086407,0
1479425526297415040,0.0759910496103,0
1479425526347458319,0.0832302349445,0
1479425526397442287,0.0887319685282,1
1479425526447486253,0.093089704862,0
1479425526497552327,0.0957080319209,0
1479425526547483695,0.0959931090474,1
1479425526597537147,0.0977384373546,1
1479425526647544180,0.0994837656617,0
1479425526697487291,0.102651938975,1
1479425526747542449,0.111603464654,0
1479425526797498339,0.122917136478,0
1479425526847548816,0.130221673165,1
1479425526897556623,0.137531216742,0
1479425526947570105,0.143116995692,0
1479425526997573289,0.143116995692,1
1479425527047603556,0.143116995692,1
1479425527097545014,0.143116995692,0
1479425527147568266,0.143116995692,1
1479425527197682201,0.143116995692,0
1479425527247580973,0.141371667385,1
1479425527297621858,0.140024970317,1
1479425527347689075,0.137881010771,0
1479425527397618778,0.137881010771,1
1479425527447686387,0.137881010771,1
1479425527497620015,0.137881010771,1
1479425527547657429,0.137881010771,1
1479425527597672082,0.139626339078,0
1479425527647728256,0.139626339078,0
1479425527697739259,0.139626339078,0
1479425527747704776,0.144346636971,1
1479425527797663960,0.158634969633,0
1479425527847740373,0.1743786406,0
1479425527897694212,0.187496743686,0
1479425527947728896,0.190240889788,1
1479425527997753850,0.190240889788,0
1479425528047769945,0.182505273956,1
1479425528097726783,0.172573240308,1
1479425528148316551,0.165396575538,1
1479425528197838034,0.164060950279,0
1479425528247865601,0.164060950279,0
1479425528297799371,0.165277325013,1
1479425528347901388,0.165806278586,1
1479425528397886138,0.165806278586,1
1479425528447813309,0.165806278586,1
1479425528497857760,0.165806278586,1
1479425528547855204,0.165806278586,1
1479425528597846623,0.165806278586,1
1479425528647902230,0.165806278586,1
1479425528697908643,0.165806278586,1
1479425528747936663,0.165551912669,0
1479425528797883713,0.162924029222,1
1479425528847918328,0.160570293665,0
1479425528897922008,0.160570293665,1
1479425528948061523,0.158561720958,0
1479425528997936083,0.157079637051,0
1479425529047962986,0.15510211449,1
1479425529097947458,0.148987868769,1
1479425529148032401,0.141148085579,0
1479425529198028406,0.132182277101,1
1479425529248048710,0.12544719807,1
1479425529297942428,0.120016218264,1
1479425529348104149,0.116528291182,1
1479425529397966979,0.11344639957,1
1479425529448014833,0.111701071262,0
1479425529498075443,0.111701071262,0
1479425529548054482,0.109774462256,1
1479425529598071462,0.10367325211,1
1479425529648051137,0.0919985017889,1
1479425529698045292,0.0799679889097,0
1479425529748041607,0.0658742145443,0
1479425529798089667,0.0500264257825,1
1479425529848091457,0.0307184414854,0
1479425529898147573,0.00616806680178,0
1479425529948104152,-0.0199266123233,0
1479425529998091055,-0.0460422320163,1
1479425530048144252,-0.0650141971559,0
1479425530098139172,-0.0760269131439,1
1479425530148132450,-0.0820304751396,0
1479425530198174638,-0.0810645708343,0
1479425530248156731,-0.0767944902182,0
1479425530298175553,-0.0740959154029,0
1479425530348173447,-0.0733038261533,0
1479425530398154453,-0.0733038261533,1
1479425530448227583,-0.0733685758256,1
1479425530498178628,-0.0750491544604,1
1479425530548217890,-0.0750491544604,0
1479425530598236809,-0.0750491544604,0
1479425530648192393,-0.0803494451161,0
1479425530698199875,-0.0837758034468,0
1479425530748261185,-0.0837758034468,0
1479425530798305282,-0.0837758034468,0
1479425530848309440,-0.0855279921279,0
1479425530898390653,-0.0890117883682,1
1479425530948308252,-0.0924994368146,1
1479425530998326726,-0.0968586627858,0
1479425531048264227,-0.10291990719,1
1479425531098260424,-0.110741251102,0
1479425531148315994,-0.125574121996,1
1479425531198325791,-0.135225101581,0
1479425531248293323,-0.137881010771,1
1479425531298306964,-0.137881010771,1
1479425531348329227,-0.137881010771,1
1479425531398325285,-0.142980306232,0
1479425531448335393,-0.155110112331,1
1479425531498385992,-0.175812960559,1
1479425531548367830,-0.201841177917,0
1479425531598406863,-0.233143329732,1
1479425531648447640,-0.261086324161,1
1479425531698403977,-0.27981060381,1
1479425531748437131,-0.292885991593,0
1479425531798384832,-0.296705961227,1
1479425531848464996,-0.30007368176,1
1479425531898412268,-0.305151988815,0
1479425531948484772,-0.315494719898,1
1479425531998441997,-0.325745643001,1
1479425532048444430,-0.344961305378,1
1479425532098493605,-0.356047153473,1
1479425532148466643,-0.352888067774,1
1479425532198492040,-0.342442192081,1
1479425532248526864,-0.335282386114,1
1479425532298531730,-0.335103213787,0
1479425532348510394,-0.340147429891,0
1479425532398519170,-0.350411972779,0
1479425532448532068,-0.359129604345,1
1479425532498582602,-0.36477380991,1
1479425532548575697,-0.366302740832,1
1479425532598578462,-0.368264466524,1
1479425532648579248,-0.368264466524,1
1479425532698579614,-0.368264466524,0
1479425532748601199,-0.371513204489,0
1479425532798581824,-0.378233727513,1
1479425532848603638,-0.386944260918,1
1479425532898578782,-0.400361549097,1
1479425532948639037,-0.419275618648,1
1479425532998646394,-0.445746204883,0
1479425533048609159,-0.477666566805,1
1479425533098634101,-0.51079172065,1
1479425533148668559,-0.544213815218,1
1479425533198643478,-0.570068332466,0
1479425533248712270,-0.588691991408,1
1479425533298737132,-0.603817885589,1
1479425533348722128,-0.616877488603,0
1479425533398761487,-0.633925743763,0
1479425533448764296,-0.651423630144,0
1479425533498758390,-0.670590155714,0
1479425533548734817,-0.691148128118,1
1479425533598757102,-0.712363477521,1
1479425533648805249,-0.731245374599,1
1479425533698769797,-0.744015259811,1
1479425533748779819,-0.750101932243,0
1479425533798750681,-0.750491559505,0
1479425533848771224,-0.752236902714,0
1479425533898746577,-0.756200214391,0
1479425533948818614,-0.762309259052,1
1479425533998875954,-0.771900048296,1
1479425534048823520,-0.77757098774,0
1479425534098795837,-0.778416872025,1
1479425534148861154,-0.778416872025,0
1479425534198830438,-0.780598095142,0
1479425534248838831,-0.783652842045,0
1479425534298831138,-0.783230488865,0
1479425534348871740,-0.781907498837,0
1479425534398873589,-0.781907498837,1
1479425534448993255,-0.781907498837,0
1479425534498905778,-0.77587604692,1
1479425534548985328,-0.771915835171,1
1479425534598960565,-0.767944872379,0
1479425534648929715,-0.764949975936,0
1479425534698918691,-0.754613323921,0
1479425534748969119,-0.738551080757,0
1479425534798959181,-0.713067333648,0
1479425534849021673,-0.679563256213,0
1479425534898952575,-0.642336200665,1
1479425534949033376,-0.597476540355,1
1479425534998981215,-0.555171444666,0
1479425535049025055,-0.511591920139,1
1479425535099058605,-0.471813351582,1
1479425535149136793,-0.433750232141,0
1479425535199027366,-0.397268746027,1
1479425535249070641,-0.362351973026,0
1479425535299088427,-0.327478039168,0
1479425535349018531,-0.295596271403,1
1479425535399103411,-0.265037853026,1
1479425535449083924,-0.240360771084,0
1479425535499077294,-0.224350380517,0
1479425535549108138,-0.215286547815,0
1479425535599116798,-0.209184609598,0
1479425535649074456,-0.204830716419,1
1479425535699136396,-0.198725985376,0
1479425535749054519,-0.191533492618,1
1479425535799114932,-0.176928075194,1
1479425535849154219,-0.155746266189,0
1479425535899172409,-0.131780452858,1
1479425535949169548,-0.11437922052,1
1479425535999258377,-0.104510305258,0
1479425536049157836,-0.104029348194,0
1479425536099215437,-0.110319669161,1
1479425536149137963,-0.118335986735,1
1479425536199140153,-0.120427720249,0
1479425536249190429,-0.119398884168,0
1479425536299236817,-0.11344639957,0
1479425536349332201,-0.110674993752,1
1479425536399289268,-0.104424960133,1
1479425536449291580,-0.101229093969,1
1479425536499254832,-0.101364848412,1
1479425536549278290,-0.106714819598,1
1479425536599350381,-0.11356839136,0
1479425536649394335,-0.120664813526,0
1479425536699309364,-0.127604806213,1
1479425536749264384,-0.133612557263,0
1479425536799313846,-0.136230969341,0
1479425536849334560,-0.13884324554,1
1479425536899321059,-0.141371667385,0
1479425536949350817,-0.141371667385,0
1479425536999307962,-0.139563033775,0
1479425537049360467,-0.134265149794,0
1479425537099321938,-0.121972032834,1
1479425537149444934,-0.104498607327,0
1479425537199312647,-0.0906810714977,1
1479425537249527048,-0.0828558638133,1
1479425537299432948,-0.0803147650123,1
1479425537349385340,-0.0829242405392,1
1479425537399403572,-0.0890386940775,1
1479425537449534772,-0.100417342922,0
1479425537499378866,-0.111693245578,1
1479425537549408926,-0.122161653448,1
1479425537599476603,-0.132618664481,0
1479425537649445880,-0.144792453684,0
1479425537699393523,-0.157014842987,1
1479425537749448648,-0.173562638182,0
1479425537799432595,-0.19177877797,1
1479425537849505327,-0.209265786533,0
1479425537899571540,-0.230209602247,1
1479425537949460826,-0.248404079642,0
1479425537999541591,-0.272028333527,0
1479425538049578178,-0.287715937649,1
1479425538099525197,-0.300044743346,0
1479425538149537289,-0.30796927219,0
1479425538199508483,-0.310668617487,1
1479425538249580894,-0.310668617487,1
1479425538299487793,-0.310668617487,1
1479425538349579429,-0.312413930893,0
1479425538399630127,-0.312413930893,1
1479425538449567057,-0.310668617487,0
1479425538499630355,-0.308923274279,0
1479425538549684588,-0.304689077511,1
1479425538599588719,-0.300344573988,0
1479425538649625387,-0.297727572854,0
1479425538699680148,-0.293370734601,1
1479425538749604411,-0.28831506244,1
1479425538799639252,-0.27977013373,1
1479425538849688773,-0.27087140186,1
1479425538899665539,-0.262170137448,0
1479425538949671862,-0.260054051876,0
1479425538999666850,-0.260054051876,1
1479425539049654751,-0.266623234975,1
1479425539099719805,-0.275344073304,1
1479425539149854211,-0.27750736475,0
1479425539199729469,-0.275984428121,0
1479425539249747694,-0.269881498176,1
1479425539299713964,-0.262279540301,0
1479425539349816840,-0.255928122298,0
1479425539399729648,-0.254818081856,0
1479425539449796685,-0.254818081856,1
1479425539499788184,-0.256288583283,1
1479425539549830724,-0.26066040535,1
1479425539599674596,-0.271363577124,1
1479425539649870315,-0.282775256383,1
1479425539699866715,-0.294392212443,0
1479425539749913621,-0.296705961227,1
1479425539799916152,-0.293510664566,0
1479425539849944023,-0.284511607306,1
1479425539899902531,-0.271506542558,0
1479425539950044587,-0.254342398189,1
1479425539999990608,-0.238330228329,1
1479425540049895564,-0.225813450784,1
1479425540100005772,-0.220241408571,1
1479425540149925565,-0.21991148591,1
1479425540199978643,-0.2213088312,1
1479425540249957662,-0.223402142525,0
1479425540299874000,-0.223402142525,1
1479425540349887335,-0.216679183154,1
1479425540399880633,-0.206716087893,1
1479425540450000195,-0.197495670754,1
1479425540500045535,-0.18752317384,1
1479425540549910374,-0.172670843336,1
1479425540599999736,-0.156953405841,0
1479425540649939928,-0.137850102088,1
1479425540699935321,-0.117309478982,1
1479425540750013810,-0.0959690677241,0
1479425540800030852,-0.0785649543056,1
1479425540849973132,-0.0628639272124,1
1479425540900084990,-0.0471481923109,0
1479425540949986786,-0.029345054432,0
1479425540999962619,-0.00803801768912,1
1479425541049996630,0.0249593606374,0
1479425541100026278,0.0683564296771,0
1479425541150119020,0.108600763408,1
1479425541200086277,0.149187379476,1
1479425541250059567,0.194410811582,1
1479425541300087695,0.23928327962,1
1479425541350134802,0.276987767103,1
1479425541400092845,0.308826463611,1
1479425541450155962,0.333296858939,1
1479425541500093733,0.353414011834,1
1479425541550131504,0.371363336927,0
1479425541600157348,0.388810664386,1
1479425541650213798,0.40450213136,1
1479425541700184339,0.41842344909,0
1479425541750129294,0.432025289574,0
1479425541800201088,0.445115623554,1
1479425541850214201,0.45408868263,0
1479425541900135273,0.46018289677,1
1479425541950269339,0.466002911329,1
1479425542000193075,0.468900870567,0
1479425542050243901,0.469493567944,1
1479425542100178255,0.471238911152,1
1479425542150179904,0.476729372257,0
